movieid,name,year,length,genres,rate,poster,plot,trailer
tt0400497,Herbie Fully Loaded,2005,101,Adventure|Comedy|Family|Fantasy|Romance|Sport,4.8,https://ia.media-imdb.com/images/M/MV5BMTkwNDI5NDcyMV5BMl5BanBnXkFtZTcwMjg5OTcyMQ@@._V1_.jpg,"Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",https://video-http.media-imdb.com/MV5BYWFlMTkyNGYtM2NhYS00ZmMwLTg3N2QtMmU2NzliOWRjZmIxXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562261&Signature=hTEJyuQcWbqAwd3OddBhEsPhH8jWepebkb13aEEpXJhNFmlVl9WkLOMvfDMjY27YbVUIi3XEw4xgwoJXvIONKAdFXXJqTq9l1p-R8OkBhyW64yanykaCQ8YMH5rJnYYtv-qeQPJ12SbepMJ0fxSSJtAFqaNpke13NPdBGngkS1s_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0260866,Don't Say a Word,2001,113,Crime|Drama|Mystery|Thriller,6.3,https://ia.media-imdb.com/images/M/MV5BNzM1OThlODItMTI5NC00ZDE1LWE4MzQtOTJiNDQ5NDAxZTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret...",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15269&bitrateid=471&vendorid=102&type=.mp4
tt1428538,Hansel & Gretel: Witch Hunters,2013,88,Action|Fantasy|Horror,6.1,https://ia.media-imdb.com/images/M/MV5BMjA4MDQwODg2NV5BMl5BanBnXkFtZTcwNTc5ODc2OA@@._V1_.jpg,"Hansel & Gretel are bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the siblings encounter a new form of evil that might hold a secret to their past.",https://video-http.media-imdb.com/MV5BMjE3MjQwNzI1Nl5BMTFeQXdlYm1eQW1lNzAyMjE2MzQ4.webm?Expires=1524562265&Signature=fGZ4ZoLUux~J2eEEFd7WLzjwllwv3JzdFNwfIqrwEuDB5GX3UoWdeCtZ2DWYmMknrWFzDZtDDfOen7bpaF0898aUMM-~A8jBNwobT4njlqXK6AiTSZR9yDK~GpnqSk8-RsQPmqoYnrb0zQMTpWVITEloh-igz3vhsk5eNWNtd5g_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0250797,Unfaithful,2002,124,Drama|Thriller,6.7,https://ia.media-imdb.com/images/M/MV5BYTQzZTE2N2QtM2QwMS00ZjUwLTg4ZDEtYjJiOTMwZjYxODJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e19971&bitrateid=471&vendorid=102&type=.mp4
tt1464540,I Am Number Four,2011,111,Action|Adventure|Sci-Fi|Thriller,6.1,https://ia.media-imdb.com/images/M/MV5BMjI0NDI1MTMyM15BMl5BanBnXkFtZTcwMDMzMTcyNA@@._V1_.jpg,"Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story.",https://video-http.media-imdb.com/MV5BYjg5NTNkM2ItNzZmNC00ZTZjLThiYWYtMjYxY2ViNWFlNTMxXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562269&Signature=WXRovf3fYYBpM87zq-oedeT3gxsxxZoz8M9GrhxUZQyQsuaCojmMIEJufxYqfVDGqVjdReSui86xboO~dg6ngKjKxf2vVWniwbx~0vtu6sS6~TxcjGSTuhoPcfoE0V~AbB0G7imE4OLobcGHInLUSy0P3paXOKFsxZYb86Ey3eM_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0365737,Syriana,2005,128,Drama|Thriller,6.9,https://ia.media-imdb.com/images/M/MV5BMjA2MTQwMTg0N15BMl5BanBnXkFtZTcwOTE5NjEzMQ@@._V1_.jpg,A politically charged epic about the state of the oil industry in the hands of those personally involved and affected by it.,https://video-http.media-imdb.com/MV5BNzJjYzU4MTctMzc4ZC00OTY4LWIzZDctMTkwYzlkZTg0NWY5XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562271&Signature=mdpVziE7R~J3dPz1HYfkAGA5NRejfawMlQ87hXNqB1SGitiFProp0SJEmlEcsnTS0DG6lkVoIvGCf6EytI7-Qk-jyGsRQRu9CGXQ~nbvOBLOEQyzDrKLZVo8YMeYgdT6Ig9Lw1-Moq0G~HlMSssjZT4SfHV0XlWlrjsWc~RjZFI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt4172430,13 Hours,2016,144,Action|Drama|Thriller|War,7.3,https://ia.media-imdb.com/images/M/MV5BYjY0OWVjMGQtNTIzZi00OGU5LWI4N2EtMGU0YzQ4OWM4ZmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",https://video-http.media-imdb.com/MV5BM2JlYzUxNDctZjE2OS00NzQ0LTlhMDYtNTJiMDBlMzllMTg0XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562273&Signature=VaJlq0BSD7P4mwK-3MO1WR04m399uRjWcNsIfOzdG1fa6q99jloPPxHyf8vWczN2wykiz2~OFts5xnQA7TECtpsndQe2uf1N9Cnr8vr0T6aXAdoYhmOICDNBsMj2VM51Zs9a4nvmFvRN1zR07OWxy~0OYheOAQC74zlTNzgPCKw_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt2262227,The Book of Life,2014,95,Adventure|Animation|Comedy|Family|Fantasy|Romance,7.3,https://ia.media-imdb.com/images/M/MV5BMTkzOTgzNDYzOF5BMl5BanBnXkFtZTgwOTgxMTkyMjE@._V1_.jpg,"Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.",https://video-http.media-imdb.com/MV5BMTQ0ODkzMzk2N15BMTFeQXdlYm1eQW1lODA2MDQ1MDQyMQ@@.webm?Expires=1524562276&Signature=ai57vIEhM~I1enmiykx7P8q7dyvq9HZWXhgImU1RVq3QJBtI3Ri-YJz~ixt~48Q3oz-92X1l~KAiHtue2L1dp4F19jlQXtWH8ngqTZKOQ69O~ZeEF4lJ0BFj4xon4phQVERiojfw8tsh~XAob2G1HbO1BHO3ZUWYHXBuxDcJm~Q_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0408345,Firewall,2006,105,Crime|Thriller,5.8,https://ia.media-imdb.com/images/M/MV5BMTkwOTAyMTkwOV5BMl5BanBnXkFtZTYwMjY2MTM3._V1_.jpg,"A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e27495&bitrateid=471&vendorid=102&type=.mp4
tt0118548,Absolute Power,1997,121,Action|Crime|Drama|Thriller,6.7,https://ia.media-imdb.com/images/M/MV5BNDFlNTZmOGYtYmE0ZC00OTE4LWI5YzctNmZmZDU3M2ZiMmI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,A career thief witnesses a horrific crime involving the U.S. President.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10319&bitrateid=471&vendorid=102&type=.mp4
tt0119173,G.I. Jane,1997,125,Action|Drama|War,5.9,https://ia.media-imdb.com/images/M/MV5BYTJhOTY4M2EtNjA2Ny00YjBjLWE4MjItZjRiOTRhMGFjZmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10167&bitrateid=471&vendorid=102&type=.mp4
tt0119174,The Game,1997,129,Drama|Mystery|Thriller,7.8,https://ia.media-imdb.com/images/M/MV5BZGVmMDNmYmEtNGQ2Mi00Y2ZhLThhZTYtYjE5YmQzMjZiZGMxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,"After a wealthy banker is given an opportunity to participate in a mysterious game, his life is turned upside down when he becomes unable to distinguish between the game and reality.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e118466&bitrateid=449&vendorid=102&type=.mp4
tt0384537,Silent Hill,2006,125,Adventure|Horror|Mystery,6.6,https://ia.media-imdb.com/images/M/MV5BOWQzNTU3NGUtNDAxMi00ZjFjLTkyYWUtYjgwZDJiMDljZWY4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e27664&bitrateid=472&vendorid=102&type=.mp4
tt0191397,The Replacements,2000,118,Comedy|Sport,6.5,https://ia.media-imdb.com/images/M/MV5BZGEwOWQzNmItM2FlNC00YTk3LTljNjYtNGQ1OTE2M2M4YzI0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"During a pro football strike, the owners hire substitute players.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=m10179&bitrateid=471&vendorid=102&type=.mp4
tt1605630,American Reunion,2012,113,Comedy,6.7,https://ia.media-imdb.com/images/M/MV5BMTY4MTEyMzU1N15BMl5BanBnXkFtZTcwNDQ0NTc1Nw@@._V1_.jpg,"Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",https://video-http.media-imdb.com/MV5BZDMyNzI0N2QtOWI5Ny00ZDUyLWFmOTMtNTlmZWNlNDgxZjk0XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562289&Signature=SYOeCAdj01KdC2CekN2ZBxm6sA8t-Zd8CI2KPFJU~CTtSCSK5eACuS1s2s4BRJHoncVrgeGOK3LAsoJrd95gzF-2V062pb16X7y87qfLi7wfi7sIY6BBpH5985Y7ueTi5v2clgRaqvQvnGGUGlwakdIDQ~Jcs~53TTLEd2aRjfA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0120768,The Negotiator,1998,140,Action|Crime|Drama|Mystery|Thriller,7.3,https://ia.media-imdb.com/images/M/MV5BOGE1YTI2NjItNDAyYy00YzI3LTlmNDUtYWU0ZmFlNWE3N2ViL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"In a desperate attempt to prove his innocence, a skilled police negotiator accused of corruption and murder takes hostages in a government office to gain the time he needs to find the truth.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10026&bitrateid=471&vendorid=102&type=.mp4
tt2106361,Into the Storm,2014,89,Action|Thriller,5.8,https://ia.media-imdb.com/images/M/MV5BMjMwODI2ODc3Nl5BMl5BanBnXkFtZTgwMDQwNjkwMjE@._V1_.jpg,"Storm trackers, thrill-seekers, and everyday townspeople document an unprecedented onslaught of tornadoes touching down in the town of Silverton.",https://video-http.media-imdb.com/MV5BZWRjMzBhZjAtYjBmMy00OThkLWFhYjUtOGIyZjBkNGYxYTg1XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562293&Signature=F0SeJCrHIOp4uXcVkdDDrXzGViAt1HbUoVpA16EeBDdHNnRlD0SvwgAs3TK66MMN5-O3IsIxpj6e~LAMKRSC-~~RiEmgY2uJhRWopK0aVrOdRakC~zDRMdwXnBA5h9JUKs1jM4IklvLDBzrRD8vPf8yy61dJWJ9ofOvFzKQ-TdQ_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0109254,Beverly Hills Cop III,1994,104,Action|Comedy|Crime|Thriller,5.5,https://ia.media-imdb.com/images/M/MV5BOTdhMTU4MzMtYTVjMi00MTYzLTkxZDYtOWUwYjI0NDFjZTY1XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_.jpg,"Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who shot his boss are running a counterfeit money ring out of a theme park in Los Angeles.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e22036&bitrateid=455&vendorid=102&type=.mp4
tt0099700,Gremlins 2: The New Batch,1990,106,Comedy|Fantasy|Horror,6.3,https://ia.media-imdb.com/images/M/MV5BZGE3MTA3OWQtYzVjYi00MjkwLThlZTQtNWUzOGVlYjEwMzBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,"The Gremlins are back, and this time, they've taken control of a New York media mogul's high-tech skyscraper.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10647&bitrateid=471&vendorid=102&type=.mp4
tt1872194,The Judge,2014,141,Crime|Drama,7.4,https://ia.media-imdb.com/images/M/MV5BMTcyNzIxOTIwMV5BMl5BanBnXkFtZTgwMzE0NjQwMjE@._V1_.jpg,"Big-city lawyer Hank Palmer returns to his childhood home where his father, the town's judge, is suspected of murder. Hank sets out to discover the truth and, along the way, reconnects with his estranged family.",https://video-http.media-imdb.com/MV5BMjU3NDc1NGYtNTkyYS00ZWE4LThjMmUtZTQ5OGI4ZGVkOGYwXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562300&Signature=UZ~3~HuJ-4GJwCOGtgLf~XqXfgR52B8H2wZgOAKOvZtRA6NZ-MEhm5tgl~K4QcHiph-U2yxLXb0qqOLS0AcWVpzyP9bd51amZMcynbK8e5R7USm~GY1dCl-gJSv86eybZlOIpUmTkZcUA2PAas7aS-L5WCPPYvHb~dWQn0Ds-G8_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0119874,The Peacemaker,1997,124,Action|Thriller,5.9,https://ia.media-imdb.com/images/M/MV5BMjQ0OTNjOTMtYWU1MC00MWQwLTllMmMtNWZmYmE3NDY0ZTgxXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_.jpg,A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e10264&bitrateid=471&vendorid=102&type=.mp4
tt0318627,Resident Evil: Apocalypse,2004,94,Action|Horror|Sci-Fi|Thriller,6.2,https://ia.media-imdb.com/images/M/MV5BMTc1NTUxMzk0Nl5BMl5BanBnXkFtZTcwNDQ1MDIzMw@@._V1_.jpg,"Alice awakes in Raccoon City, only to find it has become infested with zombies and monsters. With the help of Jill Valentine and Carlos Olivera, Alice must find a way out of the city before it is destroyed by a nuclear missile.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e21970&bitrateid=449&vendorid=102&type=.mp4
tt0317198,Bridget Jones: The Edge of Reason,2004,108,Comedy|Drama|Romance,6,https://ia.media-imdb.com/images/M/MV5BOTJlNWQxZjctYmE3ZS00OTc0LWE2M2ItNzQwNmYyMjU4NDNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"After finding love, Bridget Jones questions if she really has everything she's dreamed of having.",https://video-http.media-imdb.com/MV5BMGY5Yzc2YTEtMGZjOS00YTMxLTlmYTQtZmNhNzk0NGJjNTI0XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562306&Signature=3L8LuaU04BAlP2yaW18dUboGKlT-OIhS2gaQ9ga4Cd5hpdfR1Di5uK~fG1cEvJ0UWliR2V606nqDgJT2GUf6fQQHMGVKSKlRyZS0MWZ0~RLGhuqEPJJ~JDJxs0R8kuIvri6S5qqC7C5i5rUXmjNJtwrBTCa1drTfQZkEXjiKa4w_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0313443,Out of Time,2003,105,Crime|Drama|Romance|Thriller,6.5,https://ia.media-imdb.com/images/M/MV5BMjAxMTMzNTI5Ml5BMl5BanBnXkFtZTcwNDAwMTQ2NA@@._V1_.jpg,A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.,https://video-http.media-imdb.com/MV5BYTliYWNmYzYtMWM5OS00MjRmLWJlNmItYjRiZTM5NGE5YjczXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562308&Signature=tRSLZRTuKDYOPHnEFs8Fp5T4Ik08EJ9rH8AUh4REnTCFpZNPXTH4pjvCOll6tn-6Hr3AAzSan1baP-qfxRQQy7u1LDuwJTh0Gtt9rY8xDfIdljqRmRQBi1xO-aXXJex3e6YdYM4EJGV9mxoz8mS~dFP6rtXVNChzkJDglIQ~GxU_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0110725,On Deadly Ground,1994,101,Action|Adventure|Thriller,4.4,https://ia.media-imdb.com/images/M/MV5BNzA1OGZiMjktYTA5YS00NmYzLTg2YWUtYTE0ZTg2YTE4MWI0XkEyXkFqcGdeQXVyMjU0NDExNDg@._V1_.jpg,Mystical martial artist/environmental agent takes on a ruthless oil corporation.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e11647&bitrateid=471&vendorid=102&type=.mp4
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,2005,93,Action|Adventure|Family|Fantasy,3.5,https://ia.media-imdb.com/images/M/MV5BMTM1NzI3OTAwMl5BMl5BanBnXkFtZTcwMTI3ODkyMQ@@._V1_.jpg,A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e24983&bitrateid=471&vendorid=102&type=.mp4
tt0163978,The Beach,2000,119,Adventure|Drama|Thriller,6.6,https://ia.media-imdb.com/images/M/MV5BNTljZTUzYWUtOTI4YS00NmZlLWE5MmQtZjFlZDZhNjg4MjQxXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg,"Vicenarian Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss. Excited and intrigued, he sets out to find it.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e12840&bitrateid=471&vendorid=102&type=.mp4
tt0350028,Raising Helen,2004,119,Comedy|Drama|Romance,6,https://ia.media-imdb.com/images/M/MV5BMjA5NjEwMTQ0NV5BMl5BanBnXkFtZTYwOTM2MjY2._V1_.jpg,"After her sister and brother-in-law die in a car accident, a young woman becomes the guardian of their three children.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e21918&bitrateid=455&vendorid=102&type=.mp4
tt1186367,Ninja Assassin,2009,99,Action|Crime|Thriller,6.4,https://ia.media-imdb.com/images/M/MV5BMTcxNDYzMjU1Ml5BMl5BanBnXkFtZTcwMTYzOTM3Mg@@._V1_.jpg,"A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.",https://video-http.media-imdb.com/MV5BMzExZjViZTAtMzU5NS00OWRlLWI0N2UtZTkxMTQ1OTYyMTViXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562318&Signature=iD3hHanrtM6x74UgzmJNVEIHSpSrRYU4pEvrh1zv9t7ABxoRTe07GYIyEqE8itQgSwnDtF3U2BuEeq~tPmp1c2gOe-mIBOrdvYT2LTT-ACQnbgtxm~8w~xzdh9uN0YEu6sKldmDIyzVLHYjlpGfCKpFQpK4L1TA6J71Hdcz23LA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0126916,For Love of the Game,1999,137,Drama|Romance|Sport,6.6,https://ia.media-imdb.com/images/M/MV5BZDgzY2NkMTgtODQwZC00MWEzLWFlZjQtZTcxOTc3NzU1MDVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A washed up pitcher flashes through his career.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15815&bitrateid=471&vendorid=102&type=.mp4
tt0117765,Striptease,1996,115,Comedy|Crime|Drama|Thriller,4.4,https://ia.media-imdb.com/images/M/MV5BYzM1OTQwZGItMTJlYy00NjJmLWEwOTMtMDQzNmU3ZGNiODJiL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e14051&bitrateid=471&vendorid=102&type=.mp4
tt1392197,Marmaduke,2010,87,Comedy|Family,4.2,https://ia.media-imdb.com/images/M/MV5BMjIyMDkwNjQ3N15BMl5BanBnXkFtZTcwMDc0NzgyMw@@._V1_.jpg,"A suburban family moves to a new neighborhood with their large, yet lovable Great Dane, who has a tendency to wreak havoc in his own oblivious way.",https://video-http.media-imdb.com/MV5BMTAzNzUyNTc2MDReQTExXkFtcDReQW1lNzAyNzQ1MjMz.mp4?Expires=1524562326&Signature=QRwXqZsn-GQdihmFIuQl-ZOHuFNjFGPHnUN4i4z2k685rlc0C71uzBTFbCQN8ZjAQBnjfZCuv7baL3HGK6fw1c4fSeABwLbFy5mSu47btuyyNkzvnDoQOP5GDT9qUTbZWoOHrEI7mZsiBpx~gJRLQXPUwaj86Ns4FFm4ko6ypFI_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt1212419,Hereafter,2010,129,Drama|Fantasy,6.5,https://ia.media-imdb.com/images/M/MV5BMjE2MzU3Nzk4M15BMl5BanBnXkFtZTcwODcxNTI5Mw@@._V1_.jpg,"A drama centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",https://video-http.media-imdb.com/MV5BODdhNGQ0MzctNDg1MS00NzQ0LTgzZjQtZDk5NGE2ZWY0ODZmXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562328&Signature=0fc4IZKZ2J6V7trF48Ooo57UomvQ-vhmJPch7Up0~pQrvGV1gNysNAgRGfUxIp1VW4ixxA~DGJguEvqpEzHnk-1D6bOFB910s1nAIYp1RpXMsZN3cKlTorvv27fQNivmudo5YVTONweKXXXHBow8~GN35EaSfAVDm~bYQ~dENvM_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0264935,Murder by Numbers,2002,115,Crime|Mystery|Thriller,6.1,https://ia.media-imdb.com/images/M/MV5BMTI4MTcyMTU1OF5BMl5BanBnXkFtZTYwMTE5MDE3._V1_.jpg,"Two gifted high school students execute a ""perfect"" murder - then become engaged in an intellectual contest with a seasoned homicide detective.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e15308&bitrateid=471&vendorid=102&type=.mp4
tt0112401,Assassins,1995,132,Action|Crime|Thriller,6.3,https://ia.media-imdb.com/images/M/MV5BZDBkMWQ3MDQtNGZlOS00N2JjLWE1YjctZmEwZjNhMTNiMWM3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,Professional hit-man Robert Rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man Miguel Bain keeps killing Rath's targets.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e150586&bitrateid=449&vendorid=102&type=.mp4
tt0367959,Hannibal Rising,2007,121,Crime|Drama|Thriller,6.2,https://ia.media-imdb.com/images/M/MV5BMTIzMTA0NTM4NF5BMl5BanBnXkFtZTcwNjY3ODM0MQ@@._V1_.jpg,"After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e43299&bitrateid=449&vendorid=102&type=.mp4
tt0160916,The Story of Us,1999,95,Comedy|Drama|Romance,5.9,https://ia.media-imdb.com/images/M/MV5BYzAxZTI5NDItNzRkOS00NjczLTkzNjctMTU1NjdkYjI5YjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,Ben and Katie Jordan are a married couple who go through hard times in fifteen years of marriage.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e12076&bitrateid=471&vendorid=102&type=.mp4
tt1517260,The Host,2013,125,Action|Adventure|Romance|Sci-Fi|Thriller,5.9,https://ia.media-imdb.com/images/M/MV5BMjMwNDg1MTAzNV5BMl5BanBnXkFtZTcwNTk5ODI3OA@@._V1_.jpg,"When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie will risk everything to protect the people she cares most about, proving that love can conquer all in a dangerous new world.",https://video-http.media-imdb.com/MV5BYjg3MDAzYTQtN2RhNi00OWExLWE1MmItNTNmZTFiMDQ1ZTcyXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562337&Signature=d4yhNrh~Ygr7E9lc7MtfDMoTynmYwZLHME2b1g~6ewwfxCFrRiIem2P507LPlE9tPcJ~kMiqx759O9jU1qZocKDwW72teEx-TifnhL9i6U1X-L18zQuRHaZhFD~hVErvQv~UiuAFIzfULlNYJ2yd3SVGH7~KctVDJu1pTtfiywA_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0264395,Basic,2003,98,Action|Crime|Drama|Mystery|Thriller,6.5,https://ia.media-imdb.com/images/M/MV5BOGFjMTZmMWYtOGRlNS00YWU5LWI4MjMtY2QzZDk4YzY4OWRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.,https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e21107&bitrateid=472&vendorid=102&type=.mp4
tt0309377,Blood Work,2002,110,Action|Crime|Drama|Mystery|Thriller,6.4,https://ia.media-imdb.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1_.jpg,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e16368&bitrateid=471&vendorid=102&type=.mp4
tt0963178,The International,2009,118,Action|Crime|Drama|Mystery|Thriller,6.5,https://ia.media-imdb.com/images/M/MV5BMjE3Njg5NzY2OV5BMl5BanBnXkFtZTcwMDMxNjEwMg@@._V1_.jpg,An Interpol agent attempts to expose a high-profile financial institution's role in an international arms dealing ring.,https://video-http.media-imdb.com/MV5BOTkwMjc2NWQtNzQ4NS00YTEzLTkwMTAtNWQ3YjMxYmNhZTY1XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1524562343&Signature=uODLsMemYmfbKo3LjoJ4hl2Roq~L5S9XVWr7K89xXBCDekjLzba9SAD5iAd~wg92KLeLzmAl4VgEhRUK-WbkpHEmBQ1kTmRkoetBdMWcuJTKjMnPvbOiTPkQbo~ER1LxwlMs3JkAjhOrl17zjDXXddPQ8SyFem8GuW7YACiFEQw_&Key-Pair-Id=APKAILW5I44IHKUN2DYA
tt0116225,Escape from L.A.,1996,101,Action|Adventure|Sci-Fi|Thriller,5.7,https://ia.media-imdb.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",https://www.totaleclips.com/Player/Bounce.aspx?eclipid=e21962&bitrateid=455&vendorid=102&type=.mp4
